,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
70899,2016-09-11,Mildura,4.2,19.3,0.0,2.2,10.0,NW,26.0,NNE,WSW,7.0,11.0,81.0,47.0,1022.3,1018.7,1.0,5.0,11.7,18.1,No,No
70900,2016-09-12,Mildura,7.3,22.3,0.0,3.2,9.8,SW,63.0,NE,W,15.0,13.0,69.0,40.0,1019.9,1017.0,0.0,2.0,14.8,21.1,No,No
70901,2016-09-13,Mildura,10.7,15.1,5.0,4.2,1.7,WNW,44.0,S,SSE,2.0,7.0,100.0,94.0,1015.8,1011.0,8.0,8.0,12.0,14.3,Yes,No
70902,2016-09-14,Mildura,8.1,17.0,5.4,0.8,7.0,NW,78.0,NW,WNW,26.0,43.0,77.0,44.0,1009.1,1006.7,6.0,7.0,11.4,15.6,Yes,No
70903,2016-09-15,Mildura,9.6,16.7,2.8,3.8,3.3,WNW,43.0,WSW,SW,20.0,15.0,83.0,62.0,1013.5,1013.2,7.0,7.0,12.6,15.0,Yes,No
70904,2016-09-16,Mildura,4.9,19.2,0.6,1.6,9.3,W,31.0,WNW,NW,9.0,15.0,78.0,44.0,1020.3,1017.7,0.0,1.0,12.1,18.3,No,No
70905,2016-09-17,Mildura,7.4,22.2,0.0,4.0,7.0,N,43.0,NNE,N,19.0,24.0,67.0,33.0,1017.4,1013.2,0.0,1.0,15.9,20.8,No,No
70906,2016-09-18,Mildura,9.2,15.9,2.4,5.5,8.7,SSW,46.0,SSW,SW,20.0,26.0,82.0,41.0,1012.2,1011.6,8.0,5.0,10.0,14.8,Yes,No
70907,2016-09-19,Mildura,3.3,17.6,0.0,4.0,6.9,NNW,31.0,E,NNW,2.0,15.0,76.0,40.0,1016.4,1012.1,3.0,1.0,9.9,16.6,No,No
70908,2016-09-20,Mildura,7.5,20.0,0.0,4.8,4.4,NE,43.0,NNE,NNE,28.0,26.0,61.0,46.0,1012.8,1008.7,7.0,8.0,13.7,18.9,No,No
70909,2016-09-21,Mildura,11.5,16.3,24.8,5.8,2.7,SW,46.0,SW,SW,13.0,26.0,99.0,79.0,1009.9,1011.5,8.0,8.0,12.4,14.8,Yes,No
70910,2016-09-22,Mildura,4.2,16.1,0.8,1.8,9.3,SSW,37.0,SSW,SW,20.0,15.0,62.0,45.0,1020.7,1018.0,1.0,,10.4,15.4,No,No
70911,2016-09-23,Mildura,2.9,19.3,0.0,3.4,10.3,NW,30.0,NNE,NNE,6.0,11.0,77.0,41.0,1017.6,1011.3,0.0,1.0,11.2,18.3,No,No
70912,2016-09-24,Mildura,6.9,17.6,0.0,5.6,2.5,NNE,33.0,N,N,20.0,17.0,57.0,58.0,1009.1,1006.8,7.0,8.0,16.2,16.3,No,No
70913,2016-09-25,Mildura,5.4,17.5,2.8,1.0,8.0,NW,48.0,SW,W,17.0,9.0,73.0,44.0,1015.6,1013.0,0.0,3.0,11.7,16.2,Yes,No
70914,2016-09-26,Mildura,6.5,21.3,0.0,3.6,8.4,NNW,37.0,NNW,NW,11.0,17.0,52.0,32.0,1014.6,1010.5,0.0,6.0,15.7,20.3,No,No
70915,2016-09-27,Mildura,5.2,18.0,0.0,5.0,9.4,WNW,30.0,W,W,13.0,17.0,74.0,41.0,1016.7,1014.1,1.0,1.0,12.0,17.6,No,No
70916,2016-09-28,Mildura,5.5,23.3,0.0,5.4,7.2,NE,61.0,NE,NNE,26.0,33.0,49.0,35.0,1010.7,1000.1,0.0,8.0,16.2,21.1,No,No
70917,2016-09-29,Mildura,8.3,14.0,12.6,5.0,5.3,N,69.0,NNW,NNW,33.0,30.0,57.0,79.0,991.3,987.7,5.0,7.0,11.4,12.3,Yes,No
70918,2016-09-30,Mildura,8.3,16.9,23.4,1.2,6.8,W,57.0,W,WSW,24.0,31.0,82.0,71.0,999.9,1000.8,4.0,7.0,12.1,15.4,Yes,No
70919,2016-10-01,Mildura,8.0,20.3,0.4,5.2,9.9,NW,33.0,WNW,NNW,17.0,15.0,75.0,49.0,1010.3,1007.3,6.0,,12.5,19.2,No,No
70920,2016-10-02,Mildura,11.0,26.0,0.0,4.0,1.0,N,69.0,NNE,N,35.0,28.0,43.0,30.0,1001.7,995.9,7.0,7.0,17.2,24.6,No,No
70921,2016-10-03,Mildura,8.1,18.0,13.4,5.5,7.0,W,59.0,NW,WNW,20.0,30.0,68.0,48.0,1002.4,1002.8,0.0,5.0,11.4,17.7,Yes,No
70922,2016-10-04,Mildura,9.2,18.5,0.2,4.3,9.1,W,59.0,NW,W,24.0,33.0,65.0,64.0,1008.3,1009.1,1.0,6.0,13.8,17.4,No,No
70923,2016-10-05,Mildura,5.0,22.9,3.4,5.5,10.8,WNW,41.0,NW,WNW,13.0,26.0,76.0,32.0,1019.9,1018.4,1.0,2.0,10.9,21.0,Yes,No
70924,2016-10-06,Mildura,8.8,29.1,0.0,4.4,11.2,N,43.0,N,NW,17.0,26.0,52.0,22.0,1020.5,1017.3,2.0,,16.9,28.4,No,No
70925,2016-10-07,Mildura,15.1,31.1,0.0,9.4,6.7,NW,43.0,N,NW,20.0,17.0,41.0,21.0,1016.2,1013.9,6.0,8.0,20.8,28.9,No,No
70926,2016-10-08,Mildura,11.5,22.2,0.0,6.4,10.2,SSE,30.0,SSE,SSE,19.0,11.0,71.0,23.0,1021.6,1019.3,1.0,,13.2,20.5,No,No
70927,2016-10-09,Mildura,12.9,36.2,0.0,6.0,,WNW,72.0,NE,NNW,30.0,33.0,44.0,17.0,1011.8,1003.7,7.0,3.0,17.2,34.4,No,No
70928,2016-10-10,Mildura,11.4,17.5,0.2,,8.4,W,46.0,W,W,19.0,22.0,68.0,40.0,1014.5,1014.6,,8.0,14.1,16.4,No,No
70929,2016-10-11,Mildura,5.4,17.4,0.0,12.0,6.4,SW,33.0,WSW,SW,17.0,17.0,72.0,42.0,1022.4,1020.9,4.0,6.0,10.4,16.2,No,No
70930,2016-10-12,Mildura,5.2,18.8,0.0,3.0,6.4,WSW,35.0,WSW,SW,13.0,20.0,85.0,43.0,1022.2,1020.4,7.0,7.0,10.9,16.7,No,No
70931,2016-10-13,Mildura,6.7,20.2,0.0,0.8,10.8,SSE,31.0,SE,SE,17.0,15.0,70.0,33.0,1025.7,1023.5,0.0,0.0,11.1,18.4,No,No
70932,2016-10-14,Mildura,4.0,23.7,0.0,5.6,10.5,NNE,28.0,NE,NW,9.0,9.0,56.0,23.0,1024.7,1021.4,0.0,0.0,13.7,22.3,No,No
70933,2016-10-15,Mildura,7.4,28.7,0.0,6.6,11.7,NNE,61.0,NNE,N,19.0,33.0,43.0,19.0,1018.0,1011.7,0.0,1.0,17.7,27.5,No,No
70934,2016-10-16,Mildura,14.7,22.7,0.0,9.8,5.6,W,44.0,N,W,20.0,24.0,34.0,38.0,1003.3,1004.2,8.0,8.0,20.3,20.3,No,No
70935,2016-10-17,Mildura,7.6,19.4,5.2,1.8,7.5,W,44.0,WSW,W,11.0,20.0,83.0,46.0,1013.7,1013.7,0.0,6.0,11.4,17.8,Yes,No
70936,2016-10-18,Mildura,10.6,20.3,0.0,6.0,11.0,WNW,54.0,WNW,W,20.0,30.0,65.0,27.0,1014.3,1014.7,5.0,4.0,15.2,18.8,No,No
70937,2016-10-19,Mildura,2.9,19.6,0.0,4.8,9.9,E,31.0,SSW,NW,2.0,7.0,73.0,27.0,1023.1,1020.6,0.0,1.0,10.2,18.0,No,No
70938,2016-10-20,Mildura,7.9,29.1,0.0,4.0,11.5,NNE,46.0,NNE,N,24.0,24.0,39.0,20.0,1017.9,1013.7,2.0,1.0,15.8,27.9,No,No
70939,2016-10-21,Mildura,15.7,21.0,0.0,10.6,4.6,NNE,43.0,SW,SW,15.0,17.0,37.0,88.0,1011.9,1014.5,8.0,8.0,21.0,12.4,No,No
70940,2016-10-22,Mildura,3.7,17.9,2.0,2.8,10.8,SSW,43.0,SSW,SW,19.0,24.0,69.0,29.0,1024.2,1023.3,0.0,4.0,9.2,16.3,Yes,No
70941,2016-10-23,Mildura,2.8,19.2,0.0,6.4,12.1,S,35.0,S,S,15.0,17.0,62.0,28.0,1028.0,1024.9,0.0,0.0,9.3,17.1,No,No
70942,2016-10-24,Mildura,3.1,23.2,0.0,5.0,11.2,N,24.0,ENE,N,11.0,11.0,62.0,27.0,1024.0,1019.4,2.0,,11.8,20.7,No,No
70943,2016-10-25,Mildura,8.0,30.3,0.0,4.6,10.3,NW,41.0,NNE,NNW,20.0,22.0,30.0,10.0,1015.3,1011.9,4.0,,19.7,28.6,No,No
70944,2016-10-26,Mildura,18.5,27.8,0.0,8.0,10.3,SSW,41.0,WNW,WSW,11.0,15.0,32.0,31.0,1012.0,1012.0,7.0,3.0,20.2,27.0,No,No
70945,2016-10-27,Mildura,7.9,23.3,0.0,7.8,9.1,SSW,37.0,SSE,SSE,19.0,22.0,67.0,22.0,1020.9,1017.6,1.0,0.0,12.9,21.4,No,No
70946,2016-10-28,Mildura,5.7,25.8,0.0,4.8,12.2,S,37.0,SSE,SE,9.0,9.0,51.0,17.0,1019.4,1016.6,0.0,0.0,14.7,23.9,No,No
70947,2016-10-29,Mildura,6.9,30.8,0.0,6.6,10.5,NE,41.0,ENE,N,13.0,17.0,33.0,12.0,1017.1,1010.7,1.0,0.0,18.8,28.8,No,No
70948,2016-10-30,Mildura,18.4,26.3,0.0,7.4,9.5,W,63.0,WSW,WSW,24.0,33.0,42.0,29.0,1005.9,1007.1,8.0,6.0,22.0,24.1,No,No
70949,2016-10-31,Mildura,4.5,20.8,0.0,10.4,11.9,NW,35.0,W,W,15.0,15.0,55.0,25.0,1018.8,1015.9,0.0,1.0,12.1,19.3,No,No
70950,2016-11-01,Mildura,5.3,22.0,0.0,4.6,11.9,WSW,43.0,WSW,WSW,9.0,19.0,58.0,34.0,1016.3,1014.0,3.0,6.0,13.2,19.4,No,No
70951,2016-11-02,Mildura,5.5,23.9,0.0,6.6,12.0,NW,31.0,SSW,W,9.0,19.0,57.0,28.0,1019.7,1017.5,0.0,1.0,14.2,21.9,No,No
70952,2016-11-03,Mildura,7.8,27.1,0.0,4.0,12.6,WSW,33.0,SE,W,9.0,15.0,58.0,25.0,1021.2,1017.6,0.0,0.0,15.1,25.6,No,No
70953,2016-11-04,Mildura,10.2,32.8,0.0,6.8,12.5,WSW,52.0,NNW,W,13.0,24.0,28.0,7.0,1014.1,1009.7,0.0,,22.9,31.8,No,No
70954,2016-11-05,Mildura,8.2,24.0,0.0,12.0,12.0,SSW,50.0,SW,SW,22.0,15.0,55.0,22.0,1018.0,1016.5,3.0,2.0,13.4,22.4,No,No
70955,2016-11-06,Mildura,7.1,26.7,0.0,6.1,,W,30.0,WSW,W,15.0,15.0,68.0,31.0,1017.3,1013.0,0.0,1.0,14.3,24.9,No,No
70956,2016-11-07,Mildura,13.9,33.7,0.0,,12.5,NW,46.0,NNW,NW,20.0,26.0,20.0,7.0,1006.6,1002.6,,6.0,23.0,33.3,No,No
70957,2016-11-08,Mildura,12.0,24.0,0.0,15.4,,SSE,37.0,S,SSE,20.0,20.0,67.0,14.0,1011.6,1009.7,8.0,3.0,12.7,22.2,No,No
70958,2016-11-09,Mildura,9.9,27.1,0.0,,12.6,S,28.0,SE,SSE,19.0,11.0,52.0,23.0,1013.5,1009.1,,1.0,16.2,25.4,No,No
70959,2016-11-10,Mildura,10.8,29.1,0.0,13.8,,WNW,43.0,ESE,WNW,15.0,20.0,50.0,20.0,1011.2,1009.4,0.0,7.0,18.5,28.0,No,No
70960,2016-11-11,Mildura,15.1,34.7,0.0,4.0,,W,96.0,ENE,NE,15.0,24.0,33.0,25.0,1007.7,1001.9,1.0,6.0,24.4,31.1,No,No
70961,2016-11-12,Mildura,15.9,25.4,31.4,,11.0,WSW,65.0,WNW,WNW,26.0,30.0,73.0,36.0,1003.8,1002.3,1.0,2.0,17.2,24.4,Yes,No
70962,2016-11-13,Mildura,12.4,17.7,0.0,11.6,4.0,SW,76.0,W,W,20.0,30.0,89.0,65.0,1004.7,1005.8,8.0,8.0,12.6,16.0,No,No
70963,2016-11-14,Mildura,11.6,22.0,0.0,1.8,6.0,SW,43.0,SW,SW,22.0,24.0,69.0,37.0,1015.2,1015.6,7.0,6.0,13.3,20.0,No,No
70964,2016-11-15,Mildura,8.7,24.2,0.0,7.2,11.9,SSW,30.0,S,SSW,15.0,19.0,67.0,37.0,1022.3,1020.0,2.0,3.0,13.7,21.8,No,No
70965,2016-11-16,Mildura,10.2,28.6,0.0,5.4,13.0,S,43.0,SE,SE,13.0,11.0,61.0,26.0,1023.4,1020.5,0.0,0.0,16.9,26.5,No,No
70966,2016-11-17,Mildura,14.2,35.3,0.0,8.0,6.1,N,41.0,NNE,NW,17.0,19.0,32.0,14.0,1018.7,1014.9,0.0,1.0,24.7,34.0,No,No
70967,2016-11-18,Mildura,15.5,29.8,0.0,7.2,,S,31.0,SW,S,17.0,13.0,44.0,31.0,1014.9,1014.3,7.0,3.0,21.1,29.4,No,No
70968,2016-11-19,Mildura,16.2,33.8,0.0,,4.3,SE,35.0,SE,SE,20.0,17.0,42.0,16.0,1018.5,1015.6,6.0,,20.1,32.0,No,No
70969,2016-11-20,Mildura,19.8,38.1,0.0,7.0,9.9,N,65.0,ENE,N,19.0,20.0,37.0,15.0,1014.3,1010.3,7.0,1.0,24.5,35.5,No,No
70970,2016-11-21,Mildura,19.9,39.6,0.8,10.6,4.1,NW,80.0,NNE,N,17.0,43.0,34.0,19.0,1009.2,1005.5,6.0,7.0,27.9,35.6,No,No
70971,2016-11-22,Mildura,17.4,21.4,3.6,11.4,1.0,SSW,46.0,SSW,SSW,19.0,13.0,90.0,71.0,1013.9,1014.6,8.0,8.0,18.2,20.4,Yes,No
70972,2016-11-23,Mildura,9.4,21.4,15.4,2.9,11.6,SSW,46.0,SSW,SSW,19.0,24.0,73.0,32.0,1019.2,1017.4,0.0,,14.1,19.6,Yes,No
70973,2016-11-24,Mildura,7.2,24.2,0.0,8.0,14.0,SW,35.0,S,SW,15.0,19.0,60.0,21.0,1021.5,1017.9,3.0,1.0,12.8,22.6,No,No
70974,2016-11-25,Mildura,8.9,25.4,0.0,7.8,13.0,SSW,43.0,S,WSW,13.0,15.0,60.0,31.0,1021.0,1019.0,1.0,,15.4,22.7,No,No
70975,2016-11-26,Mildura,10.5,26.2,0.0,6.4,,SSE,33.0,SE,SSE,15.0,17.0,52.0,26.0,1022.8,1019.7,1.0,,14.9,24.3,No,No
70976,2016-11-27,Mildura,10.6,28.2,0.0,,,WSW,28.0,SSE,S,13.0,9.0,56.0,20.0,1020.3,1016.6,,,15.9,25.7,No,No
70977,2016-11-28,Mildura,11.3,32.7,0.0,15.0,,W,33.0,ENE,W,11.0,11.0,47.0,15.0,1014.8,1011.9,1.0,5.0,21.7,30.2,No,No
70978,2016-11-29,Mildura,14.1,34.3,0.0,6.8,,WNW,43.0,,WNW,0.0,19.0,34.0,14.0,1010.8,1008.1,1.0,3.0,23.6,33.8,No,No
70979,2016-11-30,Mildura,10.1,25.4,0.0,12.0,7.9,W,39.0,W,NW,7.0,9.0,62.0,52.0,1009.4,1009.2,5.0,7.0,17.6,20.1,No,No
70980,2016-12-01,Mildura,10.1,30.0,0.0,1.8,10.6,SSW,50.0,SSE,WSW,7.0,13.0,61.0,21.0,1009.1,1006.6,1.0,,17.7,28.2,No,No
70981,2016-12-02,Mildura,14.7,29.9,0.0,8.2,11.3,ESE,33.0,SSW,SE,13.0,9.0,55.0,24.0,1012.9,1011.3,6.0,,17.5,28.8,No,No
70982,2016-12-03,Mildura,13.2,34.7,0.0,6.2,12.6,NW,33.0,SE,NNW,13.0,9.0,46.0,23.0,1013.9,1011.1,4.0,1.0,19.9,31.9,No,No
70983,2016-12-04,Mildura,19.8,33.5,0.0,6.6,5.8,SSW,44.0,NNE,ESE,15.0,11.0,37.0,29.0,1009.1,1005.6,8.0,7.0,26.6,32.5,No,No
70984,2016-12-05,Mildura,18.3,27.4,0.0,4.0,6.2,SSW,35.0,SSW,S,22.0,17.0,65.0,28.0,1011.5,1010.8,4.0,7.0,19.6,26.4,No,No
70985,2016-12-06,Mildura,15.6,27.6,0.4,4.0,8.0,W,28.0,SSW,WSW,9.0,11.0,61.0,26.0,1015.5,1014.0,8.0,,16.0,25.8,No,No
70986,2016-12-07,Mildura,10.2,31.8,0.4,5.4,12.6,NNE,46.0,NE,NNW,9.0,15.0,44.0,25.0,1016.1,1011.5,0.0,,19.4,30.1,No,No
70987,2016-12-08,Mildura,17.1,25.2,1.2,9.1,,WSW,69.0,WSW,WSW,28.0,35.0,89.0,24.0,1003.9,1005.5,8.0,2.0,17.1,23.4,Yes,No
70988,2016-12-09,Mildura,8.7,23.9,0.4,,,SSW,37.0,S,S,20.0,17.0,56.0,25.0,1020.1,1019.0,,,14.4,22.6,No,No
70989,2016-12-10,Mildura,9.4,28.2,0.0,14.8,13.5,SW,28.0,SE,SW,17.0,11.0,44.0,22.0,1024.0,1020.9,0.0,,17.6,26.9,No,No
70990,2016-12-11,Mildura,12.5,31.2,0.0,7.2,13.5,SSE,28.0,ESE,SSE,19.0,9.0,49.0,19.0,1022.5,1019.5,0.0,,19.4,29.6,No,No
70991,2016-12-12,Mildura,12.9,36.3,0.0,8.0,13.0,NNE,28.0,NE,NNW,11.0,11.0,26.0,10.0,1018.7,1015.2,1.0,1.0,26.3,35.0,No,No
70992,2016-12-13,Mildura,18.4,39.7,0.0,8.2,8.3,NW,50.0,NNW,NW,19.0,24.0,24.0,12.0,1011.2,1007.0,6.0,1.0,29.8,38.7,No,No
70993,2016-12-14,Mildura,19.7,22.4,0.0,11.2,1.8,SSW,35.0,S,S,15.0,15.0,61.0,71.0,1012.1,1014.1,8.0,7.0,20.2,17.4,No,No
70994,2016-12-15,Mildura,11.7,25.0,1.0,3.2,,WSW,48.0,SSE,SSE,20.0,13.0,57.0,24.0,1016.9,1014.1,8.0,7.0,13.2,21.9,No,No
70995,2016-12-16,Mildura,13.2,31.1,0.0,,12.0,WNW,31.0,WNW,W,6.0,15.0,33.0,20.0,1009.9,1006.8,,,21.4,29.6,No,No
70996,2016-12-17,Mildura,13.5,27.4,0.0,13.6,,SW,54.0,SSW,SSW,24.0,20.0,57.0,30.0,1013.2,1013.2,1.0,6.0,17.4,25.6,No,No
70997,2016-12-18,Mildura,8.2,25.8,0.0,,,ESE,31.0,SE,SE,20.0,15.0,40.0,20.0,1023.1,1019.1,,,15.3,24.1,No,No
70998,2016-12-19,Mildura,10.9,35.0,0.0,,13.6,NNE,37.0,NNE,NNW,19.0,15.0,23.0,9.0,1015.2,1009.5,1.0,,22.5,31.9,No,No
70999,2016-12-20,Mildura,17.5,29.3,0.0,10.0,13.1,SW,48.0,SW,WSW,22.0,20.0,59.0,21.0,1010.7,1010.1,3.0,1.0,19.6,27.3,No,No
71000,2016-12-21,Mildura,11.2,29.7,0.0,10.0,13.6,S,33.0,S,SSW,17.0,11.0,48.0,25.0,1017.9,1016.0,0.0,,17.2,26.9,No,No
71001,2016-12-22,Mildura,14.6,31.9,0.0,11.0,13.9,SSE,30.0,SE,SSW,17.0,9.0,50.0,17.0,1018.1,1014.1,0.0,,19.0,29.0,No,No
71002,2016-12-23,Mildura,14.1,37.0,0.0,,,WSW,30.0,SE,W,4.0,13.0,27.0,10.0,1013.6,1009.8,,,25.8,35.8,No,No
71003,2016-12-24,Mildura,21.8,38.0,0.0,,11.8,SW,39.0,SSW,SW,9.0,13.0,28.0,13.0,1012.6,1010.0,,,28.1,36.2,No,No
71004,2016-12-25,Mildura,18.4,40.3,0.0,11.4,,N,41.0,NNE,N,22.0,11.0,31.0,10.0,1010.4,1007.6,,,29.4,38.5,No,No
71005,2016-12-26,Mildura,28.9,35.4,0.0,,2.4,N,43.0,N,SSE,24.0,28.0,30.0,22.0,1006.3,1007.8,,1.0,32.1,31.2,No,No
71006,2016-12-27,Mildura,22.0,40.5,2.2,4.4,5.6,N,56.0,E,NE,17.0,24.0,61.0,19.0,1007.3,1002.2,7.0,7.0,26.6,39.0,Yes,No
71007,2016-12-28,Mildura,26.6,37.3,0.0,14.0,7.3,N,69.0,N,NNW,37.0,30.0,43.0,41.0,1001.1,1001.1,7.0,2.0,30.9,34.6,No,No
71008,2016-12-29,Mildura,24.8,34.1,0.0,6.0,9.0,W,35.0,NNW,WSW,6.0,19.0,67.0,42.0,1003.4,1001.7,4.0,4.0,28.6,32.5,No,No
71009,2016-12-30,Mildura,19.4,32.6,0.0,10.8,13.4,SSW,39.0,SW,W,17.0,22.0,53.0,28.0,1004.0,1002.7,3.0,3.0,22.2,31.2,No,No
71010,2016-12-31,Mildura,16.3,32.4,0.0,9.4,13.0,WSW,30.0,S,W,13.0,13.0,57.0,30.0,1008.0,1005.4,0.0,0.0,20.7,29.9,No,No
72396,2016-07-01,Nhil,3.2,12.4,4.6,,,W,37.0,W,W,9.0,20.0,90.0,76.0,1023.1,1023.1,,,5.4,12.2,Yes,No
72397,2016-07-02,Nhil,5.4,16.0,1.8,,,WNW,39.0,WNW,W,9.0,20.0,97.0,68.0,1027.6,1026.2,,,10.6,15.4,Yes,No
72398,2016-07-03,Nhil,7.9,14.5,1.0,,,NW,48.0,NNW,NW,13.0,24.0,92.0,57.0,1025.9,1022.1,,,8.9,13.9,No,No
72399,2016-07-04,Nhil,7.8,10.4,0.0,,,N,30.0,N,NNW,13.0,17.0,86.0,85.0,1015.3,1010.9,,,8.0,10.0,No,No
72400,2016-07-05,Nhil,7.4,12.5,4.2,,,S,43.0,SE,SSW,13.0,22.0,95.0,83.0,1014.1,1014.9,,,7.9,10.5,Yes,No
72401,2016-07-06,Nhil,6.4,15.0,0.4,,,S,43.0,SSW,S,17.0,26.0,96.0,70.0,1020.8,1020.8,,,7.8,14.0,No,No
72402,2016-07-07,Nhil,5.6,15.7,0.2,,,S,24.0,SSW,SE,9.0,6.0,97.0,63.0,1023.1,1020.3,,,7.2,14.9,No,No
72403,2016-07-08,Nhil,3.6,13.4,1.6,,,WSW,22.0,SSW,WSW,7.0,15.0,97.0,62.0,1021.9,1021.5,,,5.1,12.8,Yes,No
72404,2016-07-09,Nhil,0.6,13.4,0.0,,,NE,24.0,,NE,0.0,9.0,99.0,70.0,1025.1,1022.1,,,2.1,12.2,No,No
72405,2016-07-10,Nhil,2.1,10.3,1.0,,,N,46.0,NE,NNE,19.0,19.0,95.0,93.0,1016.5,1009.3,,,8.8,9.8,No,No
72406,2016-07-11,Nhil,7.8,14.9,5.4,,,NW,65.0,NNW,NW,30.0,43.0,75.0,64.0,1001.9,1001.2,,,9.3,14.6,Yes,No
72407,2016-07-12,Nhil,7.9,8.6,0.2,,,NW,80.0,NW,WNW,39.0,50.0,72.0,73.0,1000.0,1003.2,,,8.3,7.3,No,No
72408,2016-07-13,Nhil,2.9,11.1,6.2,,,WSW,46.0,WNW,SW,19.0,28.0,90.0,73.0,1022.1,1025.5,,,4.5,10.3,Yes,No
72409,2016-07-14,Nhil,2.5,12.5,0.2,,,WNW,39.0,NW,WNW,13.0,30.0,97.0,73.0,1031.8,1030.1,,,4.9,11.8,No,No
72410,2016-07-15,Nhil,4.9,13.5,0.4,,,NW,28.0,NNW,WNW,13.0,17.0,93.0,61.0,1033.5,1031.7,,,7.6,12.6,No,No
72411,2016-07-16,Nhil,-0.1,13.5,0.0,,,NNW,17.0,NNE,N,6.0,7.0,96.0,59.0,1033.2,1030.0,,,4.0,12.9,No,No
72412,2016-07-17,Nhil,2.3,15.4,0.2,,,NNE,24.0,NNE,N,9.0,13.0,97.0,57.0,1028.0,1023.3,,,3.8,13.9,No,No
72413,2016-07-18,Nhil,3.7,19.0,0.0,,,NW,37.0,NNW,NW,11.0,20.0,89.0,45.0,1020.3,1017.8,,,9.1,18.2,No,No
72414,2016-07-19,Nhil,9.1,13.0,0.2,,,SSW,17.0,,E,0.0,7.0,97.0,89.0,1022.1,1021.0,,,10.3,12.6,No,No
72415,2016-07-20,Nhil,8.7,15.8,2.0,,,E,28.0,ESE,E,7.0,9.0,95.0,72.0,1022.7,1020.3,,,9.6,15.6,Yes,No
72416,2016-07-21,Nhil,9.6,17.2,1.4,,,N,44.0,N,N,13.0,20.0,92.0,79.0,1015.7,1010.8,,,11.1,16.5,Yes,No
72417,2016-07-22,Nhil,10.9,15.4,4.6,,,W,78.0,NW,W,28.0,43.0,82.0,84.0,1001.0,997.8,,,13.4,11.7,Yes,No
72418,2016-07-23,Nhil,5.4,11.0,7.2,,,WNW,54.0,W,W,19.0,20.0,80.0,64.0,1010.3,1012.3,,,6.5,9.6,Yes,No
72419,2016-07-24,Nhil,2.7,11.8,0.2,,,NW,65.0,N,NW,13.0,35.0,88.0,83.0,1009.7,1005.0,,,4.9,8.0,No,No
72420,2016-07-25,Nhil,4.9,12.9,5.6,,,NNW,69.0,NW,NW,20.0,50.0,92.0,69.0,1012.1,1006.4,,,6.5,12.4,Yes,No
72421,2016-07-26,Nhil,3.7,10.2,5.2,,,NNW,48.0,NNW,NNW,22.0,20.0,96.0,77.0,1014.4,1010.0,,,5.9,9.8,Yes,No
72422,2016-07-27,Nhil,5.9,12.6,3.4,,,WSW,50.0,WSW,SW,24.0,24.0,85.0,59.0,1017.7,1021.3,,,8.0,11.7,Yes,No
72423,2016-07-28,Nhil,7.6,13.5,0.0,,,WNW,41.0,NW,W,15.0,24.0,96.0,72.0,1026.8,1025.1,,,9.3,13.1,No,No
72424,2016-07-29,Nhil,9.1,12.7,0.0,,,NW,37.0,NW,WNW,22.0,22.0,88.0,82.0,1024.3,1021.9,,,9.6,12.6,No,No
72425,2016-07-30,Nhil,7.3,15.1,0.0,,,N,39.0,N,N,13.0,15.0,92.0,67.0,1020.7,1014.8,,,8.1,14.5,No,No
72426,2016-07-31,Nhil,7.5,16.9,4.6,,,N,26.0,,N,0.0,9.0,97.0,68.0,1017.0,1013.7,,,8.0,15.8,Yes,No
72427,2016-08-01,Nhil,7.8,13.2,3.2,,,SSW,41.0,NNW,SW,17.0,24.0,93.0,76.0,1011.5,1011.2,,,10.6,12.6,Yes,No
72428,2016-08-02,Nhil,2.2,13.6,1.0,,,S,44.0,SSW,SSW,7.0,33.0,88.0,71.0,1024.0,1023.4,,,5.5,12.2,No,No
72429,2016-08-03,Nhil,3.9,12.7,0.4,,,S,35.0,SW,S,9.0,20.0,98.0,63.0,1028.5,1027.4,,,6.7,12.2,No,No
72430,2016-08-04,Nhil,3.8,12.9,0.0,,,SSE,31.0,S,E,13.0,17.0,97.0,59.0,1030.8,1028.9,,,5.7,12.2,No,No
72431,2016-08-05,Nhil,1.5,13.3,0.0,,,E,20.0,ENE,W,11.0,9.0,88.0,60.0,1031.5,1029.4,,,6.2,12.5,No,No
72432,2016-08-06,Nhil,4.0,14.8,0.0,,,E,20.0,ENE,ENE,11.0,9.0,88.0,56.0,1028.1,1025.2,,,7.0,13.8,No,No
72433,2016-08-07,Nhil,4.6,15.2,0.0,,,NNE,26.0,NNE,NE,9.0,15.0,75.0,55.0,1026.5,1023.3,,,7.8,14.4,No,No
72434,2016-08-08,Nhil,5.9,17.8,0.0,,,N,39.0,NNE,N,15.0,17.0,76.0,46.0,1022.7,1018.0,,,7.5,17.4,No,No
72435,2016-08-09,Nhil,6.8,17.2,0.2,,,W,59.0,NNE,N,13.0,20.0,73.0,63.0,1012.0,1004.9,,,10.8,15.7,No,No
72436,2016-08-10,Nhil,5.4,13.4,2.0,,,NW,59.0,NNW,NNW,24.0,31.0,84.0,75.0,1011.6,1009.4,,,8.2,11.9,Yes,No
