id;name;host_id;host_name;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews
190830;Blue Room;906438;Mariel;MONSERRAT;-346.148;-5.838.693;Private room;1614;3;3
190988;Beautiful apartment in Las Ca«Òitas;320183;Hortensia;PALERMO;-3.457.014;-5.843.176;Entire home/apt;8371;5;15
191056;Big sunny, central Studio ;923804;Annatina Luck;MONSERRAT;-3.461.366;-5.838.855;Entire home/apt;1614;10;10
192259;DONDE VIVI (2) Room for Rent/ Habitacion.;645495;Viviana;ALMAGRO;-3.460.539;-5.842.193;Private room;598;3;39
192468;Beautiful Flat in the Sky of Bs.As.;864084;Leandro Ezequiel;PUERTO MADERO;-3.461.227;-5.835.992;Entire home/apt;5919;5;34
194232;Great Loft, Best Location (Palermo);943202;Roc«o;PALERMO;-3.457.619;-5.843.631;Entire home/apt;2392;5;73
194260;Private Loft near the subway - Corrientes Ave;201599;Marta;BALVANERA;-3.460.482;-5.840.126;Entire home/apt;1315;120;17
196386;Stylish, Top Location, Doorman & Balcony;956144;Alfredo;RECOLETA;-3.459.153;-5.839.268;Entire home/apt;4783;2;3
196601;Bright apartment with terrace;893209;Victoria;SAN NICOLAS;-3.460.346;-58.377;Entire home/apt;2691;5;6
196832;One Bedroom Apt on Lavalleja St.;120567;Pablo;VILLA CRESPO;-3.460.344;-5.843.803;Entire home/apt;3289;10;32
197288;Beautiful studio in heart Recoleta;961397;Marisa;RECOLETA;-3.459.243;-583.894;Entire home/apt;2990;30;1
201859;NICE STUDIO IN RECOLETA;987581;Susana Marcela;RECOLETA;-345.866;-583.961;Entire home/apt;1555;5;8
202861;Gourgeous furnished apartment;114309;Gabriela;RECOLETA;-3.459.384;-5.841.401;Entire home/apt;3169;5;2
203340;Amazing view - GREAT Studio - Balcony;530261;Luciano;PALERMO;-3.458.104;-5.842.544;Entire home/apt;4783;3;7
204628;Palermo Soho Apartment, Balcony Views;917480;Piper;PALERMO;-3.458.496;-5.842.708;Entire home/apt;2392;4;62
205745;Palermo Hollywood big priv Terrace ;1011896;Natalia;PALERMO;-345.796;-584.303;Entire home/apt;5919;1;9
205781;ART HOUSE PALERMO HOLLYWOOD 2 rooms;1011896;Natalia;PALERMO;-3.457.824;-5.842.803;Entire home/apt;7713;1;19
205821;Great and sunny apartment, perfect location!;1005341;Laura Y Jos«∏;PALERMO;-3.457.989;-5.842.375;Entire home/apt;1794;4;17
206738;ART HOUSE PALERMO HOLLYWOOD 3 rooms 8 to 12 people;1011896;Natalia;PALERMO;-3.458.028;-5.842.801;Entire home/apt;12556;1;42
207369;Modern studio - Cocktail Recoleta;319901;Ralf;RECOLETA;-3.459.329;-5.840.497;Entire home/apt;3588;3;47
210040;Bonito Studio in Palermo w/balcony;319901;Ralf;PALERMO;-3.458.111;-5.842.466;Entire home/apt;4724;3;52
217360;Duplex Recoleta Beruti;1122327;Maria;RECOLETA;-3.459.348;-5.840.268;Entire home/apt;4724;4;16
218781;Amazing Palermo Hollywood Loft A;161327;Mariano;PALERMO;-3.457.808;-5.843.998;Entire home/apt;3887;4;64
225905;in Style Recoleta Buenos Aires 1;36441;Robert;RECOLETA;-34.597;-583.912;Entire home/apt;3528;3;42
227461;6 Luxury Suites for 12 people at Historic Mansion;1167817;Irina;RECOLETA;-3.459.353;-5.839.748;Entire home/apt;53096;2;3
227498;3 Fine apts. for 6 people Poetry Recoleta Mansion;1167817;Irina;RECOLETA;-3.459.435;-5.839.574;Entire home/apt;27744;2;1
227499;4 unique apts. for 8 people at Poetry;1167817;Irina;RECOLETA;-3.459.234;-5.839.702;Entire home/apt;36115;2;7
228138;Family Suite at Poetry Buenos Aires;1167817;Irina;RECOLETA;-3.459.241;-5.839.647;Entire home/apt;12257;1;14
228183;Terrace Suite at Poetry Recoleta;1167817;Irina;RECOLETA;-3.459.447;-5.839.625;Entire home/apt;10165;1;15
229571;Encantador Apartamento a pasos del Jardin Botanico;514200;Ceferina De Jesus;PALERMO;-3.458.324;-5.841.815;Entire home/apt;5860;30;17
231500;Luxury 1BDR APT w/POOL,GYM, SEC @;1210391;Mariela;PALERMO;-3.457.633;-5.842.071;Entire home/apt;5979;180;0
232393;Apartment in the heart of Recoleta;1215660;Alejandro;RECOLETA;-3.458.707;-5.839.562;Entire home/apt;4783;1;0
232739;Amazing studio with pool in Palermo. Great views!;1005341;Laura Y Jos«∏;PALERMO;-3.458.963;-584.182;Entire home/apt;2093;7;16
234002;LOVELY private room near Palermo;1225091;Mariana;CHACARITA;-3.459.158;-5.844.547;Private room;1495;7;17
235667;San Telmo Barracas Design District!;1105513;Luciano Or Julio;BARRACAS;-3.464.383;-583.776;Entire home/apt;4126;2;28
236858;Hollywood Loft - Palermo;319901;Ralf;PALERMO;-3.458.318;-5.843.246;Entire home/apt;5381;3;49
238513;EXCLUSIVE LOFT IN PALERMO HOLLYWOOD;55825;Manuel;PALERMO;-3.458.153;-5.843.334;Entire home/apt;2990;5;35
238619;Best Recoleta∂Ôs Loft. Arch Designer;1192725;Claudio;RECOLETA;-3.459.321;-5.840.081;Entire home/apt;2750;3;22
239718;Amazing Studio - Pool;530261;Luciano;PALERMO;-3.458.808;-5.842.147;Entire home/apt;4185;3;20
239853;Beautiful Duplex Palermo Hollywood;1257968;Emmanuel;PALERMO;-3.457.855;-5.843.244;Entire home/apt;3289;3;165
240476;Bright & Modern Studio in Palermo;161327;Mariano;PALERMO;-3.457.649;-5.842.462;Entire home/apt;2272;7;36
243320;STUDIO PARA 4 PERS. EN PALERMO;1274087;Claudia;VILLA CRESPO;-3.459.811;-5.843.834;Entire home/apt;1973;7;1
243373;Gorgeous Apartment-Best Location;1091499;Brooke;MONSERRAT;-3.461.019;-5.837.326;Entire home/apt;3887;3;126
245895;Amazing view - GREAT Studio - Balcony;530261;Luciano;PALERMO;-345.813;-5.842.544;Entire home/apt;4783;3;27
248848;Department - District Retirement;1122551;Marcelo;SAN NICOLAS;-3.459.963;-5.837.864;Entire home/apt;6278;3;0
250327;Modern Appt. Buenos Aires, Recoleta;1311901;Lucas;RECOLETA;-3.459.046;-5.839.808;Entire home/apt;2392;4;95
253370;Beautiful Studio in Palermo;1330334;Fernando;ALMAGRO;-3.460.032;-5.841.445;Entire home/apt;1674;2;86
257083;Nice & Quiet Room in Palermo;126458;Adriana;PALERMO;-3.457.254;-5.843.347;Private room;1196;4;600
259745;Room @ lovely cultural center /best location in BA;78281;Nadia;ALMAGRO;-3.460.433;-5.841.746;Private room;17938;2;95
259843;Modern studio in front of park;878481;Silvia;PALERMO;-345.829;-5.840.837;Entire home/apt;4185;4;22
262285;Lovely bright apartment in Chacarita;1376040;Julia;CHACARITA;-3.458.461;-5.844.592;Entire home/apt;1495;7;6
264704;PRIVATE BEDROOM KING BED,FOR ONE OR TWO, BATHROOM;1388769;Juan Y Josefina;BALVANERA;-3.461.734;-584.004;Private room;957;5;47
264769;Sunrise River View 1-bedroom in Palermo;319901;Ralf;PALERMO;-3.458.082;-5.842.296;Entire home/apt;6577;2;39
266984;PALERMO.Las Canitas Spacious Studio;1400016;Laura Dwellaway;PALERMO;-3.457.215;-5.843.078;Entire home/apt;1495;5;28
267883;charming and fresh old style studio;1404477;Juan Martin;BALVANERA;-3.460.211;-5.839.462;Entire home/apt;4664;7;29
268446;PRIVATE BEDROOM  QUEEN BED plus one SINGLE BED;1388769;Juan Y Josefina;BALVANERA;-3.461.815;-5.840.001;Private room;957;5;75
269115;In the heart of Palermo, Soho Point;1409800;Mariano;PALERMO;-3.459.039;-5.842.791;Entire home/apt;3289;1;40
269753;Sunny Studio Close to San Telmo;407702;Ruy;MONSERRAT;-3.461.484;-5.838.271;Entire home/apt;2332;2;337
275832;Studio in Buenos Aires;1441510;Bel«∏n;BALVANERA;-3.460.625;-5.839.294;Private room;2990;6;0
275933;Two bedrooms in Palermo Chico;419383;Mariana Y Sebas;PALERMO;-3.457.999;-584.078;Entire home/apt;5979;3;80
277754;Studio #Best Location #Monthly discount #WIFI+A/C;1450121;Juan;RECOLETA;-3.459.463;-5.840.467;Entire home/apt;1435;14;17
278433;Art House Palermo 2 rooms;1011896;Natalia;PALERMO;-3.457.835;-5.842.913;Entire home/apt;10763;1;8
278637;PALERMO HOLLYWOOD LOFT;1011896;Natalia;PALERMO;-3.457.959;-5.842.925;Entire home/apt;4783;1;3
280564;LOFT Beautiful & cosy w/terrace ! Palermo - 72 mt2;1462651;Manuel;PALERMO;-3.457.845;-5.843.065;Entire home/apt;2212;4;7
281131;In Style Recoleta Buenos Aires;36441;Robert;RECOLETA;-3.459.618;-5.839.148;Entire home/apt;4066;3;50
281173;23rd floor, Great view, Next to UB;1464508;Ian;PALERMO;-3.456.571;-5.844.036;Private room;718;3;3
281216;PRIVATE AND INDEPENDENT ROOM FULL;1354852;Pablo;ALMAGRO;-3.460.189;-5.841.409;Private room;1734;4;0
281785;Stay at Tango's academies heart.  Metro station;529048;Emilce & Esther;ALMAGRO;-3.459.949;-5.841.699;Entire home/apt;1913;3;82
281839;In the heart of Palermo, Soho Point;1409800;Mariano;PALERMO;-3.459.141;-5.842.803;Hotel room;3289;1;15
284823;Great 3 guests Buenos Aires Soho;1482817;Lorena;PALERMO;-3.458.495;-5.842.801;Entire home/apt;1555;3;35
285160;Espectacular Depto in Belgrano ;1484394;Julia;COGHLAN;-3.456.404;-5.847.646;Private room;3588;7;0
286518;Beautiful Recoleta Apt A/C Subway;1481704;Sam;RECOLETA;-3.459.168;-5.840.358;Entire home/apt;3408;14;1
286683;2 bedroom apt in  Palermo Hollywood;440881;Lee;PALERMO;-3.458.236;-5.843.515;Entire home/apt;3109;4;49
287215;APARTMENT IN  PARIS DE BUENOS AIRES;1494225;Feli;RECOLETA;-345.926;-5.839.264;Entire home/apt;3289;2;314
287756;C«¸modo studio ubicado en el coraz«¸n de Palermo Soho;1409800;Mariano;PALERMO;-3.458.979;-5.842.887;Entire home/apt;3707;1;46
288076;Sgle Room Palermo Viejo B&B w/Bath;50994;Ariel;PALERMO;-3.459.376;-5.842.903;Private room;2392;1;4
288861;Arty, chic and antique in Recoleta;1011896;Natalia;RETIRO;-3.459.768;-5.838.452;Entire home/apt;14948;2;1
290421;Tu propia casa en Palermo Soho;1538637;Ilana;PALERMO;-3.458.559;-584.248;Entire home/apt;2392;5;9
292830;HABIT. BIG, BRIGHT AND PRIVATE;1515818;Maria Victoria;BALVANERA;-3.461.172;-5.841.118;Private room;1495;6;0
292877;Lovely Private Room,  Palermo Soho;1516002;Maria Agustina;PALERMO;-3.459.115;-5.842.319;Private room;1913;3;10
298002;Impecable studio in Palermo Soho A;1538637;Ilana;PALERMO;-3.458.652;-5.842.512;Entire home/apt;4066;4;41
298494;Impeccable studio in Palermo Soho B;1538637;Ilana;PALERMO;-3.458.697;-5.842.433;Entire home/apt;2332;4;32
299360;Beautiful apartment, big, spacious;1409800;Mariano;PALERMO;-3.459.207;-5.841.525;Entire home/apt;9567;1;10
301727;Equipped & Serviced Suite for Family / Group;1554264;Recepcionistas;MONSERRAT;-3.461.072;-5.838.225;Entire home/apt;2691;1;49
302722;Chic Studio Apartment in Palermo!;1558866;Vero;PALERMO;-3.458.065;-5.840.497;Entire home/apt;3289;3;15
305215;Great ART HOUSE, Palermo Hollywood;1011896;Natalia;PALERMO;-3.457.829;-5.843.092;Private room;2990;1;18
305216;Art House, terrace up to 14 to 20 people;1011896;Natalia;PALERMO;-3.457.822;-5.842.952;Entire home/apt;59792;1;37
305313;Feel free at a nice apartment!!!;1570656;Andres;PARQUE PATRICIOS;-3.462.998;-5.839.582;Private room;1016;4;27
306194;Nice 2bdr apartment in Buenos Aires;737924;Gabriel;PALERMO;-345.891;-5.841.062;Entire home/apt;2870;2;13
306622;Largest Faena Hotel Suite on market;609342;Sharon;PUERTO MADERO;-3.461.423;-583.622;Entire home/apt;17579;4;21
307438;Huge Studio 43mt Downtown IT  ;1581759;Juan;SAN NICOLAS;-3.460.031;-5.838.902;Entire home/apt;1674;5;2
307695;Relaxation of the B & B milonguero;500210;Luciano;BALVANERA;-3.460.292;-5.840.068;Private room;1555;2;4
307696;"B&B ""Tucuman 2430"" 2 rooms/ 4 guest";500210;Luciano;BALVANERA;-3.460.299;-5.840.045;Private room;4724;2;3
308319;PRIVATE BEDROOM SINGLE BED;1388769;Juan Y Josefina;BALVANERA;-3.461.814;-5.840.099;Private room;718;5;39
308320;SUITE, QUEEN BED, CLOSET AND PRIVATE BATHROOM;1388769;Juan Y Josefina;BALVANERA;-346.172;-5.839.957;Private room;897;5;21
308687;room for rent the best Belgrano;506505;Graciela;COLEGIALES;-3.456.951;-5.845.288;Private room;1076;30;0
309424;Chic Palermo Soho House - 5Bdr, Patio/Terrace;1591202;Daniel And Maria;PALERMO;-3.458.845;-5.843.264;Entire home/apt;12556;2;213
309428;San Telmo - depto con estilo y luz;1454415;Ura;MONSERRAT;-3.461.649;-583.799;Entire home/apt;2691;3;95
310636;Broad modern Flat in Palermo Las Ca«Òitas;111013;Daniel;PALERMO;-3.456.981;-5.843.766;Entire home/apt;2392;7;3
314655;Altos de Juncal RECOLETA 35m2 2 pax;411077;Luz;RETIRO;-3.459.367;-5.837.898;Entire home/apt;2810;3;21
315790;Double Room or Twin Room In Palermo Soho;1621752;Luba;PALERMO;-3.458.892;-5.842.168;Private room;2272;1;61
316045;Excelent Studio Palermo Hollywood;1621693;Romina;PALERMO;-3.457.892;-5.843.473;Entire home/apt;5680;3;1
316228;A Balcony in the Sky Bs As Live Hotel Palermo;3771282;Max;PALERMO;-3.457.856;-5.843.725;Entire home/apt;7474;2;6
316251;Sunny & great Palermo, Best Value;559463;Martin;PALERMO;-3.459.375;-58.43;Entire home/apt;1794;2;22
317484;Single Room in Palermo Soho;1621752;Luba;PALERMO;-3.459.074;-5.842.155;Private room;1315;1;142
317486;Single Suite in Palermo Soho;1621752;Luba;PALERMO;-3.458.924;-5.842.134;Private room;1375;1;153
317509;Comfortable house in Buenos Aires;1624246;Sandra;VILLA URQUIZA;-3.457.933;-5.848.522;Private room;2691;1;3
317759;Ruhig, sch«Ùn, zentral.;1569462;Eleonora;BALVANERA;-3.461.215;-5.840.142;Entire home/apt;1315;4;66
320718;PALERMO SOHO - High Quality Design;1638132;Michael;PALERMO;-3.458.187;-5.842.673;Entire home/apt;5381;3;4
320980;Modern apartment in Brand New Condo;3771282;Max;PALERMO;-3.457.783;-5.843.725;Entire home/apt;8969;3;0
321644;Bedroom with private terrace and swimming pool;1647057;La Casa De Los P«≠jaros;CHACARITA;-3.458.488;-5.845.399;Hotel room;4185;2;35
322509;Sunny Studio in Palermo Hollywood;1333525;Mar;PALERMO;-3.457.722;-5.843.472;Entire home/apt;2392;2;125
322936;Cooool room in penthouse in Palermo;1653357;Ariel;PALERMO;-3.459.062;-5.841.544;Private room;1136;2;35
322956;Loft,  Almagro/Palermo;1653462;Andrea Alicia;ALMAGRO;-3.460.175;-5.841.929;Entire home/apt;3468;3;12
323488;Cozy studio in the heart of Palermo;1655817;Silvia;PALERMO;-3.458.699;-5.842.968;Entire home/apt;2990;2;40
325631;Central to Everything between palermo and Recoleta;576398;Florencia;RECOLETA;-3.459.139;-5.841.153;Entire home/apt;4783;2;337
327171;Private room and Toilette + Tango, for WOMEN;1675093;Cintia;CABALLITO;-3.461.873;-5.843.225;Private room;718;1;56
327888;::Private Terrace-Big bright studio-Top Location::;1675731;Alejandra;SAN TELMO;-3.461.994;-5.837.259;Entire home/apt;3946;2;235
329422;Relax in Buenos Aires for 2 persons;500210;Luciano;BALVANERA;-3.460.158;-5.840.023;Private room;1315;2;0
330083;Habitaci«¸n en Palermo Soho Tango.;1685810;Maria;PALERMO;-3.458.952;-5.842.306;Private room;957;1;115
330153;Habitacio a la  calle;1683379;Maria Alejanadra;SAN CRISTOBAL;-3.462.341;-5.840.474;Private room;2093;1;0
331371;Bright loft, Palermo/Villa Crespo;1689718;Francesca;VILLA CRESPO;-3.459.285;-584.419;Entire home/apt;1555;3;22
333282;Lovely Double Bedroom. Private WC;1698050;Laura;SAN NICOLAS;-3.459.929;-5.837.899;Private room;2392;2;22
333497;Room close to everythin (Website hidden by Airbnb);1699029;Juan Manuel;BALVANERA;-3.460.872;-5.839.567;Private room;3588;2;0
333734;Recoleta. Studio. 2 people. New!!;805950;Isabel;RECOLETA;-3.459.461;-5.840.422;Entire home/apt;4185;3;18
335297;22 - Beautiful view & Great Location! A/C Wi-Fi LCD!;836680;Marco;PALERMO;-3.457.575;-584.339;Entire home/apt;2870;2;12
335575;Charming Bedroom with private terrace and pool;1647057;La Casa De Los P«≠jaros;CHACARITA;-3.458.546;-5.845.234;Private room;3289;2;47
337301;Central Apartment. 6 people. 2 Bedr;805950;Isabel;BALVANERA;-3.460.279;-5.839.494;Entire home/apt;4963;3;57
338066;2 BEDROOMS Comfort Quality Price;1717334;Paola;COGHLAN;-3.456.329;-5.847.559;Entire home/apt;2691;2;64
338631;AltoPalermo renovated 1bdr apartmen;1714257;Martin;RECOLETA;-3.459.088;-5.841.073;Entire home/apt;2093;3;173
338678;Nice renovated Studio with balcony in Recoleta;1714257;Martin;RECOLETA;-345.872;-5.840.127;Entire home/apt;2033;3;142
338752;Apartamento de 1 cuarto cerca de Plaza San Mart«n;1714257;Martin;RETIRO;-3.459.563;-5.837.487;Entire home/apt;1794;3;103
338778;Quiet Studio in Great Palermo Area;161327;Mariano;PALERMO;-3.457.319;-5.842.383;Entire home/apt;2691;7;6
338961;Splendid, luminous Buenos Aires pad;1720920;Judith;VILLA CRESPO;-3.460.018;-5.844.309;Entire home/apt;3348;4;48
339933;Cute Room in Palermo/ a bargain!!;419383;Mariana Y Sebas;PALERMO;-3.457.606;-5.840.786;Private room;1076;1;151
340938;Hermoso departamento en Caminito;1729925;Luciana;BOCA;-3.464.004;-5.836.365;Private room;5979;1;0
342401;Nice apartment in Buenos Aires.;1737635;Rogelio;BALVANERA;-3.459.922;-5.840.481;Private room;1555;1;43
344557;rent studio in the best location;1748159;Ariel;RECOLETA;-3.459.376;-5.840.836;Entire home/apt;2093;1;89
345126;Bring your luggage (doublebedroom) ;1445476;Mercedes;MONSERRAT;-346.118;-5.838.455;Private room;1016;5;47
348635;Duplex. Terrace and own barbecue;805950;Isabel;PALERMO;-3.457.775;-5.842.726;Entire home/apt;4783;3;45
349688;Modern Studio Palermo Soho;853184;Juan;PALERMO;-3.458.624;-5.842.228;Entire home/apt;2691;15;183
350436;Las Ca«Òitas: modern 2BR apartment!;1775908;Jean-Marc;PALERMO;-3.457.367;-5.843.337;Entire home/apt;4006;15;1
353040;Depto 3 amb. excelente ubicaci«¸n Pza San Mart«n;72282;Mara;RETIRO;-3.459.099;-5.837.744;Entire home/apt;5680;7;0
358631;Studios 5 Stars in Palermo ,newA ,D;444416;Claudia;PALERMO;-3.459.653;-5.842.195;Entire home/apt;1973;3;21
358640;5 stars studios in Palermo,new!;444416;Claudia;PALERMO;-3.459.689;-5.842.059;Entire home/apt;1674;3;16
362403;PROMO ! Feel like home in Palermo Soho!;1590487;Eduardo;PALERMO;-3.458.631;-5.842.468;Entire home/apt;4185;2;201
362556;Sunny Terrace Apart in Center BA;407702;Ruy;MONSERRAT;-3.461.561;-583.835;Entire home/apt;2990;2;139
365674;Excellent apartment furnished.;1846400;Pablo;COLEGIALES;-3.457.434;-5.845.014;Entire home/apt;1854;30;0
366268;Soho Suite / 1,5 blocks from Plaza Armenia Éùœ;319901;Ralf;PALERMO;-3.458.643;-5.842.122;Entire home/apt;4185;5;65
369935;BEAUTIFUL ROOMS IN ALMAGRO;1864747;Irina;ALMAGRO;-3.461.043;-5.842.221;Private room;1256;2;26
369961;BEUTIFUL ROOMS IN THE CENTER;1864747;Irina;ALMAGRO;-3.461.148;-5.842.089;Private room;1375;2;71
370013;SALE !! OBELISCO-HEART OF DOWNTOWN, VERY NICE APT;1985312;Natal«;SAN NICOLAS;-3.460.407;-5.837.571;Entire home/apt;2272;2;480
371343;home sweet home;1138286;Alejandro;CABALLITO;-3.461.406;-5.844.067;Shared room;2332;1;0
371898;10th floor comfortable apartment + Swimming pool!;1794617;Manu;SAN CRISTOBAL;-3.462.246;-5.839.465;Entire home/apt;59972;6;4
372072;5 stars studios in Palermo,new!/;444416;Claudia;PALERMO;-3.459.518;-5.842.197;Entire home/apt;1495;3;25
372073;5 stars studios in Palermo,new!/;444416;Claudia;PALERMO;-3.459.479;-5.842.236;Entire home/apt;1495;3;19
372085;5 stars studios in Palermo,new! C;444416;Claudia;PALERMO;-3.459.655;-5.842.066;Entire home/apt;1495;3;19
372086;Studios 5 Stars in Palermo 4 B,3B;444416;Claudia;PALERMO;-3.459.652;-584.225;Entire home/apt;1495;3;38
372818;Luminoso y tranquilo en Palermo ,desayuno incluido;1876169;M«¸nica;PALERMO;-3.456.922;-584.276;Private room;2093;1;381
379826;5 stars studios in Palermo,new;444416;Claudia;PALERMO;-3.459.539;-5.842.238;Entire home/apt;1495;3;12
379839;5 stars studios in Palermo new!;444416;Claudia;PALERMO;-3.459.631;-5.842.078;Entire home/apt;1495;3;20
380941;Room with double bed for couples;834898;Pablo;BARRACAS;-3.465.179;-5.837.704;Private room;1315;1;120
380943;TEMPORARY RENT;1910856;Gimena;ALMAGRO;-3.461.911;-5.841.686;Entire home/apt;1495;1;82
380989;Nice Studio-Downtown Buenos Aires;1911004;Ernesto;SAN NICOLAS;-3.460.667;-5.837.911;Entire home/apt;2392;1;21
382271;Impecable estudio en Palermo Soho C;1538637;Ilana;PALERMO;-3.458.713;-584.243;Entire home/apt;3887;4;49
383026;At the heart of San Telmo. Single;906277;Magdalena;SAN TELMO;-3.461.972;-5.836.999;Private room;1794;2;67
388089;5 stars studios in Palermo,new!;444416;Claudia;ALMAGRO;-3.459.898;-5.842.209;Entire home/apt;1495;3;38
389270;5 stars studios in Palermo,new!;444416;Claudia;PALERMO;-345.947;-5.842.038;Entire home/apt;1495;3;22
393443;Amazing PENTHOUSE terrace & River  ;642183;Marcela;RETIRO;-3.459.111;-5.837.787;Entire home/apt;14948;14;0
394376;Beautiful Apt in Historic Building;91936;Nicolas;BALVANERA;-3.460.909;-5.839.394;Entire home/apt;1794;5;19
394407;Stunning Apt in Landmark Building;91936;Nicolas;MONSERRAT;-3.461.005;-5.838.752;Entire home/apt;7773;3;107
398267;Loft con entrepiso en Palermo (Parque Las Heras);1714257;Martin;PALERMO;-3.458.359;-5.841.032;Entire home/apt;2691;3;111
401685;Bs As downtown Apart - Obelisco;2004544;Sebastian;SAN NICOLAS;-3.460.346;-5.838.765;Entire home/apt;6278;5;0
401875;Art, Peace and Comfort at one place;2005006;Gala;RETIRO;-3.459.548;-5.838.006;Entire home/apt;9208;3;70
404935;Sunny One Bedroom Palermo Loft, PalermoLifestyle;2017830;Barbara;PALERMO;-3.458.523;-5.842.352;Entire home/apt;5082;2;136
407517;Palermo Posh & Trendy 3BDR 6people;419383;Mariana Y Sebas;PALERMO;-3.457.747;-5.840.496;Entire home/apt;11958;5;7
410119;Deluxe 5-star 2 bedroom in Recoleta;1967648;Nigel;RECOLETA;-3.458.965;-5.838.872;Entire home/apt;17938;5;5
411433;Sunny apartment in Palermo Soho;2041474;Manuel;PALERMO;-3.458.477;-5.842.898;Entire home/apt;4783;4;88
413228;Great Apartment at Palermo Hollywoo;2055785;Dolores & Camila;PALERMO;-345.848;-5.843.585;Entire home/apt;1794;7;30
413349;Lovely, comfortable up to 14 guests;555693;Vittoria;BALVANERA;-3.460.489;-5.839.608;Entire home/apt;23857;1;20
